order_id,review_score,review_comment_message,category_id,category_name
7aa23447e2b8d82e2355605aeac705b4,1.0,Demorou para fazer a confirmação e o pedido,8,General Complaints Without Insights
52a0f6c103d6b2a22b489ebf37c5a504,1.0,Produto nao entregue ainda e eles nao me respondem,1,Late Delivery or Non-Delivery
d23d2182819dd427049cf791f8b3f622,2.0,Comprei um cartucho HP 670 XL original conforme informado no site e me enviaram um paralelo. A imagem inclusive é do cartucho Original. Recomendo olhar a avaliação da loja parceira. ,5,Counterfeit or Misleading Advertising
ec336abeb94427ad09db080acc143373,1.0,"o produto veio correto e no prazo, porem veio com uma peça quebrada ",4,Damaged or Broken Product
bdf9c2bae94a8aed4105d0206d1e77a6,2.0,Não foi entregue no tento estipulado e o codigo de rastreio está totalmente desatualizado.,1,Late Delivery or Non-Delivery
48bc7c3a0885049a0bf2d42d42421de2,2.0,"Bom produto com um bom preço, mas demorou pra postar a mercadoria nos correios (+10 dias), vencendo assim o prazo de entregra, que era para o dia 21/12. Deve levar mais mais 7 dias pra chegar ainda...",1,Late Delivery or Non-Delivery
42ee4f991900767ba353278c7c4f4df3,1.0,"O produto enviado é diferente do produto comprado, solicito a troca do produto.",3,Wrong Item Delivered / Product Divergence
64a58e424494f1f8ed5895885b9dfe16,1.0,"Foi cancelado o produto, pois venderam algo que não tem em estoque. ",7,Customer Support & Refund Issues
4d2e2634819452adb3313ccb5abd344f,1.0,"Foi roubada, ja mandei e-mail mas até agora nada, ninguém me respondeu ",7,Customer Support & Refund Issues
bb95bf1d97c8c2a8e327a7e4b0add9df,1.0,Não recebi o produto e até agora nem mesmo uma ligação de retorno das mensagens que enviei sobre o assunto. Lamentável. ,1,Late Delivery or Non-Delivery
5f85f13b7f5a2f767c222724ec8f2525,1.0,Ainda não foi entregue o produto Rádio portátil Sony,1,Late Delivery or Non-Delivery
f1c5f3e9df9be5699de80cb4eec88c04,1.0,"Comprei um produto e recebi um inferior. Quero receber o que comprei. 
Comprei um inflator recarregável e recebi um normal diferença de 50% do calor. Absurdo. Quero receber o que comprei",3,Wrong Item Delivered / Product Divergence
686c017e3f991d5b96cc80cfb89d7d4f,1.0,O protetor é somente um plástico. Não gostei.,6,Poor Quality / Below Expectations
56d1fb4a6598e5323822ae47a4d14c9d,1.0,o produto comprado foi cabo HDMI e veio VGA. Preciso trocar.,3,Wrong Item Delivered / Product Divergence
d57eab70175d8611d6a811d6c2af63ae,1.0,"Comprei dois pares de aliança e chegou apenas duas unidades masculinas em minha casa!
Estou aguardando resposta da empresa para envio das outras duas unidades femeninas que não cheopu!",2,Incomplete Order / Missing Items
bae57c09bbe07561fcbfefd604dafba8,1.0,"Estou extremamente chateado , o produto nao chegou eu nao consigo fala com a loja.",7,Customer Support & Refund Issues
54787cae1cb90fdafe197fe2bc300cd0,2.0,O produto chegou porém não funcionou. ,4,Damaged or Broken Product
2b629b6b09597b429808b20156ec6998,2.0,Demorou um mês pra chegar! Produto qualidade e acabamento bem inferiores! É bem grande! Bem maior que os modelos que tinha visto! Enfim não gostei!,6,Poor Quality / Below Expectations
6c77310ef232ed3cc83889e26f3b5159,1.0,O produto vei errado nao esta de acordo com a descriçao de venda e nao consigo falar no numero de sac para reclamaçao e troca do produto,3,Wrong Item Delivered / Product Divergence
ae8b5df90eaf220f63f5ed4865cd222c,1.0,Meus pedidos não foram entregues.,1,Late Delivery or Non-Delivery
8800d14eb6eb6031624538ca8750b921,1.0,Ainda não recebi o produto,1,Late Delivery or Non-Delivery
fe5cf33c8006e3a98776622acb39c9fe,1.0,Comprei um carregador com tomada lightning para Iphone 5 6 7 e me enviaram um duplo USB!!! Não recomendo a loja.,3,Wrong Item Delivered / Product Divergence
b367cc1437c9d0b2794f759930e61eba,1.0,Não gostei pois me mandaram um produto perto e vencer o prazo de validade. Recedi o produto de 1kg no final do mês de abril com a validade para vencer agora no mês de julho .Gostaria de efetuar troca.,6,Poor Quality / Below Expectations
25cbbd756ea300d0566add5ebb8b3a25,1.0,"Muito ruim, não recomendo ",8,General Complaints Without Insights
6efae6c7b38cde4c5833376accaedb02,1.0,"Efetuei a compra de duas cortinas, mas recebi somente uma.",2,Incomplete Order / Missing Items
e7c290bfc31d7eed478c3d3d2d4d2953,2.0,Comprei um produto e foi entregue outro,3,Wrong Item Delivered / Product Divergence
04730e3327a051a939ae815e14e482e1,1.0,"Produto de péssima qualidade, ja chegou com o cronômetro quebrado e os botões com defeito",4,Damaged or Broken Product
d793a2f7a07ce993cbdd2d6ffac8972e,1.0,"O produto não corresponde com o original, a composição é diferente, mais usando o mesmo nome na embalagem, por esse motivo vou fazer a devolução do mesmo",5,Counterfeit or Misleading Advertising
73a8ed1078e1d475d2b1fb7216a52e1a,1.0,"quero devolver o produto comprei um veio outro;;;
quero meu dinheiro de volta. ",3,Wrong Item Delivered / Product Divergence
b357c263e1f33cd68e28110443a2d2ea,1.0,"as duas embalagens vieram muito amassadas, quase devolvi o pedido. Não compro mais desta loja.",4,Damaged or Broken Product
ac9389991e196542581dc80f6be7e5fe,1.0,"Produto diferente do oferecido, e cheio de defeitos.",3,Wrong Item Delivered / Product Divergence
1905a6fa69b8fe273cc0ec81f8ec31b5,2.0,"Comprei o produto, paguei no boleto e só recebi metade do produto, anunciaram uma coisa é mandaram outra. Muito insatisfeita 😡😡😡",2,Incomplete Order / Missing Items
7f33b2f7072ae341ce1f0f20a6d9e9ab,1.0,"Solicitei a troca do produto, e ainda não tive resposta.",7,Customer Support & Refund Issues
28fbe65f18578f91f026300af5e6bdbc,1.0,"confuso, entrega errada, estou aguardando os produtos corretos.",3,Wrong Item Delivered / Product Divergence
c0341f028a07cb3196e3bf4e850066bb,1.0,não quero mais ese produto. solicito cancelamento,7,Customer Support & Refund Issues
9f88232659bf1587e06ac5ab1aa2d62a,1.0,gostaria de saber como proceder,8,General Complaints Without Insights
51de77120c854253873cebe912d4d46b,2.0,"Encomendei 2 produtos,só chegou um!",2,Incomplete Order / Missing Items
0bb5af1f3b46e6ec23dd85506fa8175f,2.0,"Não veio na cor conforme o anuncio, a mochila não tem espuma interna. No mais tudo tranquilo",3,Wrong Item Delivered / Product Divergence
10224c72b9364fe2d0608e92ae535f88,2.0,Estou a espera do produto! Está em atraso,1,Late Delivery or Non-Delivery
42802b4a173a8c9b8a7039b19c419fc6,1.0,"Adquiri o kit, ou seja, a base com o bebê conforto, porém quando recebi estava somente a base.
Estou no aguardo da solução do meu problema.",2,Incomplete Order / Missing Items
93b055de61a2d8f6fb20ae3a2ca073f5,1.0,"Sempre tive bom relacionamento com a loja stark, sem queixas, porém ao adquirir este toner HP, e instalá-lo, além da impressão sair muito fraca, recebi a mensagem de se tratar de produto falso.",5,Counterfeit or Misleading Advertising
b30f6677ba659390857271ffd12c0d29,1.0,"Além do produto ser réblica de acabamento grosseiro, feito com o pino da catraca solto.
E estou tentando efetuar a devolução mas a lannister não está me dando esse suporte.
",7,Customer Support & Refund Issues
90a2585a7f96989dbc875ae664f8a983,1.0,Comprei 4 aparelhos e só chegaram 2. Cadê os outros ? ,2,Incomplete Order / Missing Items
c8437ae2370954848655235ebb274b59,2.0,"Produto inferior ao esperado. O mesmo foi comprado em mente a se obter o original do Google, não uma replica mal feita. 

Sem mais

Luis Fernando Brandao",5,Counterfeit or Misleading Advertising
4c4dfbd9dceafac8eb2e502352559f18,2.0,"Cortina branca, com costura marrom , costuras torta.
Já comprei cortina nesse valor mais com bom acabamento",6,Poor Quality / Below Expectations
f9b79ac2c05f12bab607bfe35b4a2ad2,1.0,O produto veio sem nenhum lugar para pôr o sinto de segurança. Na hora da compra não dizia que viria fechado e o consumidor deveria abrir em casa (perigando danificar o produto).,2,Incomplete Order / Missing Items
914ee15dc01a54f3bcb1df425276d627,1.0,Eu não recebi nada é não consigo fala nas lojas lannister e nem na targaryen. Preciso que vocês me ajude por favor.,1,Late Delivery or Non-Delivery
569d43a54c364df5b367ab33e96eacf0,1.0,"ainda nao recebi o produto e nao consigo gerar vale para comprar outro.
exijo atenção para meu caso.",1,Late Delivery or Non-Delivery
b4d85d4356b0ece0e421f5c58d757107,2.0,"Recebi um email relatando que o produto teria sido extraviado e fiz o cancelamento pois era a bolsa de um bebê 
Comprei outra e agora recebi a que comprei com vcs agora estou com duas mercadorias",1,Late Delivery or Non-Delivery
3735a11cbccd8916dbc9ccf5f671cc2c,2.0,"bom dia....ainda não recebi o carrinho ate a data presente..
estou no aguardo",1,Late Delivery or Non-Delivery
b93753633fb990e3c74dc9474c9d9e53,1.0,O objeto comprado nao foi entregue a venda cancelada e em nenhum momento o vendedor entrou em contato comigo para me informar ,1,Late Delivery or Non-Delivery
c760cdc6e5179c774d347aced5107555,1.0,O prazo de entrega era até dia 26/03 e até hoje ainda não recebi o produto e já faz mais de um mês q pedi. Não recomendo ,1,Late Delivery or Non-Delivery
bf375386af3b1f89486a565f182219a8,2.0,"EFETUEI A COMPRA DE 01 CONDICIONADOR AUSSIE MOIST + 01 SHAMPOO AUSSIE MOIST + OS 3 MINUTOS DE TRATAMENTO AUSSIE STRONG.
ME ENVIARAM O TRATAMENTO AUSSIE MOIST SEM SABER A MINHA OPINIÃO.",3,Wrong Item Delivered / Product Divergence
de12dbe60407b7c1345da3392016d45d,1.0,quero devolver o produto,8,General Complaints Without Insights
b26281af4e5c3a50b10887f626ee883f,1.0,Efetuei a compra e pagamento de duas unidades e recebi apenas uma unidade. Aguardando tratativa.,2,Incomplete Order / Missing Items
3022b6c855879429f3e89d2927384d91,1.0,Não recebi o produto,1,Late Delivery or Non-Delivery
483b20142703235aad52bdf6033346fc,1.0,"Muito fina e sem acabamento,pois deixaram pontas de costura muito grandes,acabamento muito grosseiro",6,Poor Quality / Below Expectations
6d928ae5792f61a71bb3e3e528bf4a28,1.0,ESPERO NUNCA MAIS COMPRAR E TER QUE RESPONDER ESSE TIPO DE AVALIAÇÃO,8,General Complaints Without Insights
38b2633e32ebaa39b691f519f3e8b0ff,1.0,O produto até a presenta data ainda não foi entregue,1,Late Delivery or Non-Delivery
937d5309f2f6bc3548d704f56ef83ed1,1.0,"O prazo de entrega do produto já venceu e não tenho retorno do fornecedor, e não consigo mais rastrea-lo. ",1,Late Delivery or Non-Delivery
9655f9162b885f0660988e6c9d35e0f2,1.0,"Produto anunciado como sendo original , porem é uma fraude , o produto é pirata , a impressora não identifica o cartucho e não permite a visualização da quantidade de tinta.",5,Counterfeit or Misleading Advertising
5a43808d42753320e279399cef4c3282,1.0,nao recomendo pq nem se quer me perguntaram a cor dos ursinhos na hora da comprar cliquei no rosa e veio azul .e agora dinheiro posto fora pois estou gravida de menina,3,Wrong Item Delivered / Product Divergence
efcecbba5f4753891d53ad200a60e81f,1.0,"A ficha técnica do produto não condiz com a mercadoria entregue.
Propaganda enganosa!!!!!!",5,Counterfeit or Misleading Advertising
5c7ffa6a8321eb05f96b3f941cf874e5,1.0,Comprei um modelo de relógio e acabei de receber outro produto ,3,Wrong Item Delivered / Product Divergence
3f35998ab9e335d4bbce362585565265,2.0,Os adesivos vieram cortados de forma errada.,4,Damaged or Broken Product
09e04558408bf0fe846b66132dc5d64a,1.0,"Não recomendo, pois demora muito para entregar!!!!",1,Late Delivery or Non-Delivery
d0b605ea4abf3ed6e8f7472a634afef1,1.0,"EU COMPREI 2 PRODUTOS IGUAIS E RECEBI APENAS 1, MAS PAGUEI PELOS 2. ESTOU AGUARDANDO UMA RESPOSTA DA EMPRESA.",2,Incomplete Order / Missing Items
cd9b48fbcef64e5b838f5026ac43c776,1.0,Produto não chegou.não posso avaliar,1,Late Delivery or Non-Delivery
c2ff08c0c7d631b32eb1040d9fb73161,1.0,Não teve o cuidado de envia a mercadoria de forma correta veio em um simples envelope.,4,Damaged or Broken Product
46fa06f347967f46cbaba58808c81eca,1.0,Ainda não recebi o produto,1,Late Delivery or Non-Delivery
3152fc55dfa364d38d44c5defcb88a28,1.0,"Não chegou nada ..
",1,Late Delivery or Non-Delivery
39b264b9ada30f099e6584c09c902745,1.0,"Não estou sastifeita , por que comprei 4 esteira e só chegou 3 esteira aguardo a providência.",2,Incomplete Order / Missing Items
44551b161630b0e90e73ed35fafb4268,1.0,É a primeira vez que não me entregam um produto. Fora isso nunca tive problemas com o site. Agora só espero meu dinheiro de volta.,1,Late Delivery or Non-Delivery
42696dc99cfcd6fc7cf7d426ce456cff,1.0,Meu produto não chegou ainda .,1,Late Delivery or Non-Delivery
0bd15125e46474dc9318288ae0ea528e,1.0,"O prazo para a entrega já era absurdo e ainda assim conseguiram nao entregar no prazo, ainda nao recebi o produto. ",1,Late Delivery or Non-Delivery
5b2bc181b79df76b831c2c73bfa96c08,1.0,Produto ainda não entregue,1,Late Delivery or Non-Delivery
e9fecd900cce6b52424121bf98911932,1.0,Não recebi o produto,1,Late Delivery or Non-Delivery
5cb8558cbb7c0c2f00f43468579d3e3c,1.0,"Não entregaram o produto e se recusaram a fornecer explicações sobre o motivo. Pedi maiores esclarecimentos, não obtive resposta. Pretendo resolver na justiça. Fui lesada! ",7,Customer Support & Refund Issues
011bf86f1b7dacebda2c874333cf656b,1.0,"Venho apenas um lustre, e eu comprei 2 fico no aguardo.",2,Incomplete Order / Missing Items
8e350e1e4254bd7c68913b98bde7d3a7,1.0,"Não recebi o pedido completo ,veio faltando 1 jogo de toalhas.Comprei 2 jogos Nota Fiscal 001689. Aguardo solução urgente.Faltou jogo vermelho.Fornecedor Ibitinga Decora.Aguardo solução urgente ",2,Incomplete Order / Missing Items
07d15c4a386205b033ba176848387b08,1.0,"Não recebi o produto até dia 12 de Abril de 2018
",1,Late Delivery or Non-Delivery
d1b32a0715fa2abd2ff4f3ec5e751964,2.0,"RECOMENDO O PRODUTO, MAS TENHO UMA RECLAMAÇÃO A FAZER REFENTE A LOJA QUE ME ENVIOU OS PRODUTOS, POIS ME MANDARAM O SHAMPOO E AS AMPOLAS COM DATA DE VENCIMENTO MUITO PRÓXIMA, VENCENDO JÁ EM 10/2017.",7,Customer Support & Refund Issues
53fe06ef88f994c4cd443f9c93ba8117,2.0,Ok ,8,General Complaints Without Insights
73de1db8eb6e493c5a6ed60c856a2076,1.0,"Produto de qualidade inferior, diferente dos produtos da marca Kipling. e do modelo da loja oficial da marca no Brasil. Acabamento mal feito costuras sobrepostas. sem etiqueta interna sem reforços .",6,Poor Quality / Below Expectations
05369626de3379a1a26fa24e22048214,1.0,"Comprei 2 produtos, no entanto apenas 1 foi entregue até o momento. No aguardo do Contato da loja para acerto! ",2,Incomplete Order / Missing Items
8c81d5854b1977c139c82372fade2084,1.0,como vou recomendar se não recebi meu produto.,1,Late Delivery or Non-Delivery
2fb18b13a1be48e919574ffb28831cc8,1.0,Adega veio quebrada e fornecedor não retornou contato! Tive que cancelar o pedido ,4,Damaged or Broken Product
b79c15d698bc94cd61de571f5c6cbcb2,2.0,"RECEBI APENAS O CUBO MÁGICO, AINDA NÃO RECEBI OS TAPETES.",2,Incomplete Order / Missing Items
aafd191085488777c9d6b1aa8335ddd7,1.0,não chegou ainda minha mecadoria,1,Late Delivery or Non-Delivery
3f5bef65e86c9d1a2c8ff430a74cc202,1.0,"Mercadoria não foi entregue, lamentável!!!!!",1,Late Delivery or Non-Delivery
5f3cc66c9f5ac196a1f367c0fa52695f,1.0,fico aguardando,8,General Complaints Without Insights
b4d859fb4b08bfe5535ae5c37e658715,1.0,Gostaria de saber se ainda ira chegar ou se não vai vim ???,1,Late Delivery or Non-Delivery
1f1eea532cdd1978a4a9438a5373ebca,1.0,"PEDI UMA COISA , MANDARAM OUTRA , AINDA COM VALOR MENOR .ENFIM NEM ME CONSULTARAM SOBRE ....",3,Wrong Item Delivered / Product Divergence
48c7cdcae897b5c7615110c6dbd6c837,1.0,"Comprei 2 lixeiras e recebi apenas 1 item... 
Estou aguardando o envio da segunda lixeira!!

Obrigada",2,Incomplete Order / Missing Items
a52e3d383eaf9797e19309a2f0fbc4b2,1.0,Eu comprei 3 unidades do pendente de só veio 1 até agora e ainda não obtive nenhuma resposta até o momento não posso efetuar nenhuma avaliação ,2,Incomplete Order / Missing Items
8fe52b8ac07dd5b6ce34a7b5da28c758,1.0,"Produto totalmente diferente do anunciado ,péssima qualidade ",3,Wrong Item Delivered / Product Divergence
9b26ae9a477137076f8b0e8bec71fed9,1.0,"Fiz o meu pedido e já venceu o prazo de entrega, e até agora não recebi o meu produto. Péssimo...não recomendo! Somente transtorno!",1,Late Delivery or Non-Delivery
a17af8e6044c5ccaa87b1d97559dc554,1.0,Na foto o produto e um e Na hora que o produto chegou e totalmente diferente .,3,Wrong Item Delivered / Product Divergence
bb7c6d87a72c89ffafb1bef12c4e23d4,1.0,"Recebi o produto diferente do que foi adquirido e não consegui contato com a loja por nenhum meio .
",3,Wrong Item Delivered / Product Divergence
9edbcf5056f3301b0fcaf1dfe914873c,2.0,"A entrega teve 3 dias de atraso conforme a previsão. Não recomendaria porque o pedido foi feito dia 21/12/2017 e só recebi dia 20/01/2018, ou seja, 30 dias. Acho que a espera foi muito longa.",1,Late Delivery or Non-Delivery
0d85f60a7eb6eff92a2c8363050cc7b2,1.0," Estou muito insatisfeito com você , quero o meu dinheiro de volta, já faz um mês e quiser dias e esse produto não chegou ainda isso é muito vergonhoso . ",1,Late Delivery or Non-Delivery
8c6eb35c6bb5e1a9dbf00531ab9404e3,1.0,"Tudo pago, produto e frete e não chegou nada ",1,Late Delivery or Non-Delivery
3016aab208504e35592823875a18d588,2.0,"Tinha urgência em receber o produto para dar o presente no dia dos pais, mas não chegou no prazo e não tem nada dizendo o porque da falha na entrega do produto.",1,Late Delivery or Non-Delivery
e3bd7dc2201f2a5a9a0f68bc33f92f35,1.0,Produto não entregue.,1,Late Delivery or Non-Delivery
08a547386e268879b689fca252e6a334,1.0,"Não recebí o produto, e mesmo tendo comunicado ao baratheon o que ocorreu me recomendaram aguardar 02 dias que a loja me contataria e isso não aconteceu. Exijo uma solução imediata.",7,Customer Support & Refund Issues
862aee1420df82c0e95e06c154aef9ce,1.0,"A manta é uma porcaria não vale nada, é pior que as mantas do Brás. Nunca comprei um produto tão ruim. ",6,Poor Quality / Below Expectations
f095f540bdb49344ad5fc17cc494e88e,2.0,"No momento não recomendo p ninguém, estou chateada , mais espero receber os produtos ok !",8,General Complaints Without Insights
0e3815fe1ff3637c9870015d43097b07,2.0,estou testando quando obtiver resultado eu avalio melhor,8,General Complaints Without Insights
0f9cc7808799d149c260814488be8e26,2.0,Entregue dentro do prazo,8,General Complaints Without Insights
23858bdc4cab9cf5b5de163b1f12ea71,2.0,O produto ainda não chegou!,1,Late Delivery or Non-Delivery
c47e4de55f6735f7ddc4c6026769d569,1.0,muito insatisfeita pois não obtive retorno do meu pedido,7,Customer Support & Refund Issues
f6f3648ab3e140b29823bbdb84a34455,2.0,No quesito entrega vocês estão de parabéns. Chegou muito antes do previsto. Pena que o tablet trava muito e o sistema usa muito do espaço interno que já não é lá essas coisas.,6,Poor Quality / Below Expectations
37e5806494067b6dcc269c80c272eab2,2.0,Estou aguardando ,8,General Complaints Without Insights
3d8add25381cd597c33ad196fda3c36f,1.0,Comprei um produto e enviaram outro completamente diferente e com a nota fiscal descrita com o produto que eu comprei.,3,Wrong Item Delivered / Product Divergence
fe8557bac7755475950823aa9b15ebb3,1.0,Produto não funciona.,4,Damaged or Broken Product
77bebd4675a69e173b4fc0b4cbc38ae4,1.0,Comprei 3 araras para roupas e foram entregues apenas 2. ,2,Incomplete Order / Missing Items
1c928abe3140f4705e73bc9ffe47e5cd,1.0,"Fornecedor péssimo, não recebi meu produto até hoje, nunca mais comprarei nem indicarei stark pra ninguém. Muito ruim . ",1,Late Delivery or Non-Delivery
a16e5d09309dd6b3e40a0c71da4861ae,1.0,"Meu produto ainda não foi entregue, comprei à um mês e ainda nada.",1,Late Delivery or Non-Delivery
18fc3dd5faa2ffbb3d8c6b84e8a3726b,1.0,"Não recebi o livro Introdução à Física do Estado Sólido- Ivan S. Oliveira; Vitor de Jesus não chegou , perdido trocado.Veio outra coisa.
. Peço que envia o meu livro que comprei da empresa targaryen 
",3,Wrong Item Delivered / Product Divergence
bb01b380d61941aa0f175614b3e62dc6,1.0,Produto devolvido ao vendedor,8,General Complaints Without Insights
407b45a96cb1a7bdc352d2a499647b84,1.0,"Não recebi o produto ainda, pelo prazo não recomendo.",1,Late Delivery or Non-Delivery
8651a94589a7baddf5213b1703c98ad6,1.0,"Produto chegou atrasado, mal embalado e faltando um Ilhós.",2,Incomplete Order / Missing Items
e4c2e14a7b74c353045f9b611e4e87f7,1.0,Produto que não passou pelo Controle de Qualidade.,6,Poor Quality / Below Expectations
7731a91dd46b3556ca99d3b3c34373ef,1.0,"Comprei dois perfumes, o Tommy Hilfiger recebi caixa lacrada parece ok, mas o perfume da Gabriela Sabatini a caixa está sem lacre e tem etiqueta auto adesiva fundo do frasco lado externo. Será falso??",5,Counterfeit or Misleading Advertising
cc178cb47677a3eae9282800d609ffb4,2.0,Minha entrega está em atraso mas acho que é por conta dos correios. Ainda não recebi o produto. ,1,Late Delivery or Non-Delivery
746327966e37217c499ecfb3caedf658,1.0,"Segundo a especificação o produto seria para Sony Z3 Plus E6533, porém a película q veio nem ao menos chega a cobrir toda a tela do aparelho, esse produto é um erro grosseiro, enganador.",5,Counterfeit or Misleading Advertising
0d05881e40ca056d5ad848217bc92cb1,1.0,nao rercebi ainda,1,Late Delivery or Non-Delivery
a316eee6dacbc0393c28dff3568a67ee,1.0,"infelizmente não fui feliz ao realizar essa compra, pois ate hoje a minha encomenda se encontra parada nas agencias dos Correios ",1,Late Delivery or Non-Delivery
c3aa096e341a72813ecfb834df16b91e,1.0,Meu sedex foi entregue aqui na empresa dia18 junho SIM,8,General Complaints Without Insights
0d3932a3836fab6762836714e0eee9ae,1.0,"muita demora na entrega, não dão satisfação ",1,Late Delivery or Non-Delivery
198177af0a16eabb6614584d18a4a8d9,1.0,o que tenho a reclamar é que o produto não é o original infelizmente ,5,Counterfeit or Misleading Advertising
b2a33016c177ab9b6f09ca324bb26ec6,2.0,Parabéns para toda equipe.,8,General Complaints Without Insights
f2710c3e65b68cfc927a8aac6ecebe83,2.0,"O cor e estampa não é igual que a foto,mas ...gostei..",3,Wrong Item Delivered / Product Divergence
5e305bce2589552e505f2db43aaef669,1.0,"Boa Tarde ! 

Segunda vez que escrevo, comprei 3 produtos no mesmo dia, o pedido foi faturado separadamente , e da loja em questão , recebi apenas 1 produto e deveria ter recebido 2 produtos.",2,Incomplete Order / Missing Items
c09b04d29fbb1982a8af49b8ada809e8,1.0,Não chegou seu algum erro e agora Oq eu faço? ,1,Late Delivery or Non-Delivery
b4ec6d93789e37e779f86f3b7a9982e5,1.0,"Não recebi nem ao menos, nenhuma notificação do destino do produto... É uma falta de respeito com o cliente.",1,Late Delivery or Non-Delivery
181f8cdc95994be0cdebf5aa7aecb2b6,1.0,"Solicitei o cancelamento do item pelo site. Por que estou a ser questionada sobre recebimento? Não recebi e nem vou! Favor atualizarem informações!
",7,Customer Support & Refund Issues
925ee6cfbb7a083de5384773197aa9f6,1.0,Só chegou o acoplamento dos carro. O carrinho e bebe conforto não veio.,2,Incomplete Order / Missing Items
8136bf2406388feb89749d0801840cbc,2.0,"Foi entregue na data,só acho que a taxa de entrega poderia ser mais em conta.
",8,General Complaints Without Insights
62d1fe3b4b56a1fdd8b36c6337feb134,1.0,"Recebí o produto apesar de ter feito o cancelamento tanto por e-mail quanto pelo site das lannister.com. 
Fiz o cancelamento antes da nota fiscal ser emitida mas não tive sucesso nem retorno.",7,Customer Support & Refund Issues
4130a3c17d5018e8877e1dc104b55fec,1.0,"Nunca mais eu compro nessa loja e vou no PROCON, estou esperando a meses e não chegou ainda, péssimo, quero o produto ou outra coisa na troca.",1,Late Delivery or Non-Delivery
1eb1c9ea2b136f9dd002a9653253f916,1.0,"Não recebi o produto, entrei com o pedido de cancelamento e estorno do valor pago! Aguardo o andamento da solicitação",7,Customer Support & Refund Issues
a5feb0197f260c5208284d3d53639266,1.0,"Desorganização, produto veio errado.",3,Wrong Item Delivered / Product Divergence
0a77b770428bccbea7f9dbf8aec5d6ae,2.0,"Produtos vieram incompletos,estou aguardando entrarem em contato comigo",2,Incomplete Order / Missing Items
97cca737331c9c6009a3e8b555d963b2,1.0,Meu produto nao foi entregue. Verificar com urgencia. ,1,Late Delivery or Non-Delivery
ae375d6b88c37582455ff3a2b83462d4,1.0,ruin,8,General Complaints Without Insights
0b252b879dbab76b4730df79aeb1778f,1.0,"Gostaria de saber o motivo do NÃO recebimento do produto, visto que fiz uma compra com 4 (quatro) produtos, sendo que três recebi e o controle NÃO.",2,Incomplete Order / Missing Items
6c690f3acecd6d2c000b1a67a1a699c3,1.0,Ainda nao recebi meu produto,1,Late Delivery or Non-Delivery
a17a3fb93e43abd822552a9f93b02c1e,2.0,"O PRODUTO CHEGOU NO PRAZO, POREM NÃO PARECE ORIGINAL, NÃO VEIO NEM NA CAIXA ORIGINAL DO PERFUME.
SE O PRODUTO NÃO É ORIGINAL ACHO QUE DEVERIA SER AVISADO",5,Counterfeit or Misleading Advertising
b45b66d3543568daaa1fe2290859d88a,1.0,"minha película de vidro chegou toda trincada! preciso de uma inteira, ",4,Damaged or Broken Product
ed0ae3732ee2e824f65323bc549605d9,2.0,"O produto é feito de um material de Boa qualidade, mas é muito difícil colocar a lâmina de uma forma precisa no navalhete podendo até se ferir na hora de colocar ou retirar a lâmina!
",6,Poor Quality / Below Expectations
f69cf3b291cebc67406533d345c21e01,1.0,Sem comentários,8,General Complaints Without Insights
07fac8f9cadb792264f2985ef93eaa13,2.0,"Na descrição e fotos do produto, mostra a capa do Zenfone 3 Zoom, mas a que chegou pra mim não foi essa! ",3,Wrong Item Delivered / Product Divergence
fc3078fa5d882e59237a658341f57738,2.0,A loja me ligou informando que a transportadora está com dificuldades para finalizar a entrega.,1,Late Delivery or Non-Delivery
acb3a4ba3d4d4b0c57cd93736fa61558,1.0,"não recebi meus produtos e nem o ressarcimento dos mesmos.
no aguardo",1,Late Delivery or Non-Delivery
b34d8ec665f905d3c7583b291f54b605,2.0,produto entregue normalmente.,8,General Complaints Without Insights
8e3d51628005e70bce8a2fc5d9c34564,1.0,"comprei três cabos USB,macho e femea,cada um com 5m. Dois vieram com defeitos ,o windows não o reconhece.",4,Damaged or Broken Product
ea9698a810cde28c3c7a480eb46780ba,1.0,Quero saber dos demais produtos eram 3 itens ,2,Incomplete Order / Missing Items
f91a6274f42705db22d06ba516968a56,1.0,Comprei 2 saias e enviaram 1.,2,Incomplete Order / Missing Items
5f9d46795c3126674e52becb3a1a517f,1.0,"Por enquanto chegou só um produto, e de cor errada, pedi verde e veio rosa, mas como eu vou mudar precisei usar dessa cor mesmo, enquanto o outro está escrito que foi entregue e não chegou.",3,Wrong Item Delivered / Product Divergence
f1cd9d30a289847f9a18900d191a4f05,2.0,Comprei dois produtos e recebi apenas um.,2,Incomplete Order / Missing Items
68743b7445ab5ce45c40b8490752c44d,1.0,"Recebi produto errado à uma semana. Aceitei mas o valor do produto entregue é menor. Pedi reembolso mas até agora nada, faz 9 dias já",7,Customer Support & Refund Issues
d19eb4960a7c6f0146582f3cc7b46d43,2.0,"Recebi apenas o kit com capas para travesseiro, não recebi a capa de lençol. ",2,Incomplete Order / Missing Items
1966886b80f14d0588adf6406afb0026,1.0,"Até agora não recebi o meu produto,já enviei e-mails perguntando sobre a entrega é não fui respondida ,como faço para ter meu dinheiro de volta",1,Late Delivery or Non-Delivery
24fc5bee7d0b2002195bd802dda62f89,1.0,Pedir skate masculino veio feminino ,3,Wrong Item Delivered / Product Divergence
